book_id,authors,original_title,isbn,language_code,image_url,average_rating,ratings_count,genre
11564,Stephen King,The Girl Who Loved Tom Gordon,1416524290,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580235339l/11564._SY475_.jpg,3.56,95768,"horror, fiction"
8621462,"Patrick Ness, Jim Kay, Siobhan Dowd", A Monster Calls ,1406311529,eng,https://images.gr-assets.com/books/1485991317m/8621462.jpg,4.36,104579,"fantasy, fiction"
8253920,"Robert Jordan, Brandon Sanderson",Towers of Midnight,765325942,en-US,https://images.gr-assets.com/books/1358109459m/8253920.jpg,4.42,91383,"fantasy, fiction"
540020,Frederick Forsyth,The Day of the Jackal,553266306,eng,https://images.gr-assets.com/books/1405364996m/540020.jpg,4.25,85883,"fiction, mystery"
6732019,"Jason Fried, David Heinemeier Hansson",Rework,307463745,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391275636l/6732019.jpg,3.93,88626,"business, nonfiction"
8909152,Rainbow Rowell,Attachments,525951989,eng,https://images.gr-assets.com/books/1499377988m/8909152.jpg,3.95,105414,"romance, contemporary"
3090465,"Stephenie Meyer, Ilyana Kadushin, Matt Walters",The Twilight Saga,739352350,,https://images.gr-assets.com/books/1327930511m/3090465.jpg,3.88,89204,"fantasy, romance"
12875258,Carol Rifka Brunt,Tell the Wolves I'm Home,679644199,eng,https://images.gr-assets.com/books/1335450415m/12875258.jpg,4.04,85582,"fiction, contemporary"
32085,James Herriot,All Creatures Great And Small,312965788,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393644607l/32085.jpg,4.31,64779,"memoir, nonfiction"
11408650,Michelle Hodkin,The Unbecoming of Mara Dyer,,eng,https://images.gr-assets.com/books/1336655755m/11408650.jpg,4.09,83847,"paranormal, fantasy"
6854,Janet Evanovich,Three to Get Deadly,312966091,en-US,https://images.gr-assets.com/books/1311727539m/6854.jpg,4.14,113400,"mystery, fiction"
136116,Emmuska Orczy,The Scarlet Pimpernel,1576469239,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406764899l/136116.jpg,4.06,93217,"classics, fiction"
44186,"Jon Stone, Michael J. Smollin",The Monster at the End of This Book,037582913X,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388193494l/44186.jpg,4.45,102184,"fiction, classics"
37741,Judy Blume,Tales of a Fourth Grade Nothing,425193799,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390836483l/37741.jpg,4.09,106435,"fiction, classics"
10194157,Leigh Bardugo,Shadow and Bone,805094598,eng,https://images.gr-assets.com/books/1339533695m/10194157.jpg,4.05,135225,"fantasy, paranormal"
15797938,"Herman Koch, Sam Garrett",Het diner,770437850,eng,https://images.gr-assets.com/books/1355949630m/15797938.jpg,3.22,74979,"fiction, mystery"
14290364,Marie Lu,Champion,399256776,eng,https://images.gr-assets.com/books/1382652310m/14290364.jpg,4.37,114623,"romance, fantasy"
61666,Carl Sagan,Contact,2266079999,eng,https://images.gr-assets.com/books/1408792653m/61666.jpg,4.11,90917,"fiction, science"
9961796,Stephanie Perkins,Lola and the Boy Next Door,525423281,en-US,https://images.gr-assets.com/books/1358271832m/9961796.jpg,4.0,108370,"romance, contemporary"
3711,Zadie Smith,White Teeth,375703861,en-US,https://images.gr-assets.com/books/1374739885m/3711.jpg,3.75,82474,"fiction, contemporary"
11887020,"Chris Kyle, Scott McEwen, Jim DeFelice",American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,62107062,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348628279l/11887020.jpg,3.97,61422,"biography, nonfiction"
35982,Chelsea Handler,My Horizontal Life: A Collection of One-Night Stands,1582346186,en-GB,https://images.gr-assets.com/books/1388631721m/35982.jpg,3.79,83607,"memoir, nonfiction"
8659601,Pittacus Lore,The Power of Six,61974552,eng,https://images.gr-assets.com/books/1345067406m/8659601.jpg,4.17,97938,"fantasy, fiction"
15815333,Meg Wolitzer,The Interestings,1594488398,eng,https://images.gr-assets.com/books/1451446889m/15815333.jpg,3.54,76566,"fiction, contemporary"
43070,Bill Watterson,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,836218051,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422379908l/43070.jpg,4.65,93001,"comics, fiction"
1379961,Geraldine Brooks,People of the Book,067001821X,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442955497l/1379961._SY475_.jpg,4.0,95796,"fiction, mystery"
13508607,Kate Morton,The Secret Keeper,1439152802,,https://images.gr-assets.com/books/1455089196m/13508607.jpg,4.13,89460,"fiction, mystery"
411053,Better Homes and Gardens,Better Homes & Gardens New Cook Book,696215322,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174513619l/411053._SX318_.jpg,4.14,93640,"cookbooks, nonfiction"
8698,Douglas Adams,"So Long, and Thanks for All the Fish",330491237,eng,https://images.gr-assets.com/books/1369563116m/8698.jpg,4.08,93774,"fiction, fantasy"
16631,"Hermann Hesse, Basil Creighton",Der Steppenwolf: Erzählung,140282580,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389332672l/16631.jpg,4.11,80769,"fiction, classics"
32263,Tess Gerritsen,The Surgeon,055381706X,en-GB,https://images.gr-assets.com/books/1277923728m/32263.jpg,4.1,89468,"mystery, crime"
17572903,Jojo Moyes,The Girl You Left Behind,670026611,eng,https://images.gr-assets.com/books/1366558957m/17572903.jpg,3.95,80991,"fiction, romance"
68487,Robin Hobb,Royal Assassin,6480101,eng,https://images.gr-assets.com/books/1387145228m/68487.jpg,4.21,82608,"fantasy, fiction"
414999,Arthur C. Clarke,Childhood's End,345347951,en-US,https://images.gr-assets.com/books/1320552628m/414999.jpg,4.09,87141,"fiction, classics"
37190,"Kate DiCamillo, Timothy Basil Ering", The Tale of Despereaux,763625299,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412211823l/37190.jpg,4.0,113066,"fantasy, fiction"
25460,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser","Animal, Vegetable, Miracle: A Year of Food Life",60852550,en-US,https://images.gr-assets.com/books/1480104279m/25460.jpg,4.03,83881,"nonfiction, memoir"
20613470,Sarah J. Maas,Heir of Fire,1619630656,eng,https://images.gr-assets.com/books/1460846511m/20613470.jpg,4.53,123843,"fantasy, romance"
6218281,Alan Bradley,The Sweetness at the Bottom of the Pie,385342306,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187001l/6218281.jpg,3.81,99841,"mystery, fiction"
7214,Donald Miller,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,785263705,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531261584l/7214._SY475_.jpg,3.92,82090,"christian, religion"
10965,Diana Gabaldon,A Breath of Snow and Ashes,385340397,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197203l/10965.jpg,4.43,87098,"history, fiction"
18705209,Rick Riordan,The Blood of Olympus,1484724917,eng,https://images.gr-assets.com/books/1464201441m/18705209.jpg,4.41,110719,"fantasy, fiction"
26247008,Liane Moriarty,Truly Madly Guilty,1250069793,eng,https://images.gr-assets.com/books/1491249206m/26247008.jpg,3.55,90477,"fiction, contemporary"
15704307,"Brian K. Vaughan, Fiona Staples","Saga, Volume One",1607066017,eng,https://images.gr-assets.com/books/1486028947m/15704307.jpg,4.25,131906,"comics, fantasy"
10996342,Chad Harbach,The Art of Fielding,316126691,eng,https://images.gr-assets.com/books/1327882787m/10996342.jpg,3.99,81712,"fiction, sports"
4631,Ernest Hemingway,A Moveable Feast,99285045,eng,https://images.gr-assets.com/books/1427463201m/4631.jpg,4.04,69992,"travel, history"
44652,Brandon Mull,Fablehaven,1590385810,eng,https://images.gr-assets.com/books/1460309528m/44652.jpg,4.08,99390,"fantasy, fiction"
438492,"Lemony Snicket, Brett Helquist",The Wide Window,64407683,eng,https://images.gr-assets.com/books/1320705923m/438492.jpg,3.91,118624,"fiction, fantasy"
91476,Jim Butcher,Grave Peril,451458443,eng,https://images.gr-assets.com/books/1266470209m/91476.jpg,4.18,97736,"fantasy, mystery"
10884,Walter Isaacson,Einstein. His Life and Universe,743264738,eng,https://images.gr-assets.com/books/1328011405m/10884.jpg,4.08,71156,"biography, science"
15842441,S.C. Stephens,Effortless,1476717486,eng,https://images.gr-assets.com/books/1364805648m/15842441.jpg,4.37,83085,"romance, contemporary"
5351,John Grisham,The Street Lawyer,385339097,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924300l/5351.jpg,3.81,80577,"fiction, mystery"
310459,Mildred D. Taylor,"Roll of Thunder, Hear My Cry",014034893X,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388345167l/310459.jpg,3.79,92980,"classics, fiction"
5899779,"Seth Grahame-Smith, Jane Austen",Pride and Prejudice and Zombies,1594743347,eng,https://images.gr-assets.com/books/1320449653m/5899779.jpg,3.28,103995,"horror, fantasy"
15790837,David Sedaris,Lets Explore Diabetes with Owls,316154695,eng,https://images.gr-assets.com/books/1359704028m/15790837.jpg,3.8,81616,"memoir, nonfiction"
12505,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",Идиот,679642420,eng,https://images.gr-assets.com/books/1327865902m/12505.jpg,4.18,74642,"classics, fiction"
365,Douglas Adams,Dirk Gently's Holistic Detective Agency,671746723,en-US,https://images.gr-assets.com/books/1404697381m/365.jpg,3.97,89569,"fiction, fantasy"
1809465,Jeff Kinney,Rodrick Rules,810994739,en-US,https://images.gr-assets.com/books/1360095964m/1809465.jpg,4.1,91831,"fiction, comics"
22716447,Mindy Kaling,Why Not Me?,804138141,eng,https://images.gr-assets.com/books/1442548684m/22716447.jpg,3.89,74199,"memoir, nonfiction"
18126198,Veronica Roth,Four: A Divergent Collection,62285688,eng,https://images.gr-assets.com/books/1393687572m/18126198.jpg,4.1,97058,"fiction, fantasy"
23453112,"Aziz Ansari, Eric Klinenberg",Modern Romance,1594206279,eng,https://images.gr-assets.com/books/1432335014m/23453112.jpg,3.85,94231,"nonfiction, psychology"
11594337,"Katherine Applegate, Patricia Castelao",The One and Only Ivan,61992259,eng,https://images.gr-assets.com/books/1424981397m/11594337.jpg,4.24,85136,"fiction, fantasy"
108229,Sebastian Junger,The Perfect Storm: A True Story of Men Against the Sea,393050327,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387738340l/108229.jpg,4.07,45382,"nonfiction, history"
68427,Brandon Sanderson,Elantris,765350378,eng,https://images.gr-assets.com/books/1475740953m/68427.jpg,4.17,95950,"fantasy, romance"
2118745,Patrick Ness,The Knife of Never Letting Go,1406310255,eng,https://images.gr-assets.com/books/1277071696m/2118745.jpg,3.96,99638,"fantasy, fiction"
33512,Jim Fergus,One Thousand White Women: The Journals of May Dodd,312199430,eng,https://images.gr-assets.com/books/1389821957m/33512.jpg,3.88,84367,"fiction, history"
3720975,Jodi Picoult,Handle with Care,743296419,eng,https://images.gr-assets.com/books/1316440644m/3720975.jpg,3.96,90138,"fiction, contemporary"
5093,"Stephen King, Darrel Anderson",Song of Susannah,1416521496,eng,https://images.gr-assets.com/books/1372296326m/5093.jpg,3.98,84957,"fantasy, fiction"
13125947,Ally Condie,Reached,525423664,,https://images.gr-assets.com/books/1330717582m/13125947.jpg,3.56,109290,"fantasy, romance"
14836,Salman Rushdie,Midnight's Children,99578514,eng,https://images.gr-assets.com/books/1371063511m/14836.jpg,3.99,75502,"fiction, classics"
535441,Max Brooks,The Zombie Survival Guide: Complete Protection from the Living Dead,1400049628,eng,https://images.gr-assets.com/books/1320562270m/535441.jpg,3.86,82535,"horror, fiction"
5348,John Grisham,The Testament,440234743,,https://images.gr-assets.com/books/1403174228m/5348.jpg,3.83,80377,"fiction, mystery"
16331,Agatha Christie,Murder at the Vicarage,1579126251,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388386575l/16331.jpg,4.03,93963,"mystery, classics"
227651,Margaret Peterson Haddix,Among the Hidden ,1416924981,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388382796l/227651.jpg,3.97,94478,"fiction, fantasy"
315425,Michael Pollan,In Defense of Food: An Eater's Manifesto,1594201455,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442538739l/315425._SY475_.jpg,4.07,80434,"nonfiction, science"
703292,Elizabeth George Speare,The Witch of Blackbird Pond,440995779,en-US,https://images.gr-assets.com/books/1345499790m/703292.jpg,3.97,105770,"fiction, classics"
22918050,Kiera Cass,The Heir,,eng,https://images.gr-assets.com/books/1422993526m/22918050.jpg,3.85,111044,"romance, fantasy"
9419,Sophie Kinsella,Shopaholic Ties the Knot,440241898,eng,https://images.gr-assets.com/books/1371383294m/9419.jpg,3.77,88139,"fiction, romance"
5890,"Wilkie Collins, Matthew Sweet",The Woman in White,141439610,eng,https://images.gr-assets.com/books/1295661017m/5890.jpg,3.98,93134,"classics, mystery"
25735012,"Robert Galbraith, J.K. Rowling",Career of Evil,316349933,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.21,66979,"mystery, fiction"
5821978,Jenny Han,The Summer I Turned Pretty,1416968237,en-US,https://images.gr-assets.com/books/1361666855m/5821978.jpg,3.96,104730,"romance, contemporary"
6422,Janet Evanovich,Four to Score ,312966970,en-US,https://images.gr-assets.com/books/1311983211m/6422.jpg,4.17,106871,"mystery, fiction"
29209,James McBride,The Color of Water: A Black Man's Tribute to His White Mother,1573225789,en-US,https://images.gr-assets.com/books/1401311300m/29209.jpg,4.06,80906,"memoir, nonfiction"
6402364,"Steven D. Levitt, Stephen J. Dubner","SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance",60889578,en-US,https://images.gr-assets.com/books/1308117804m/6402364.jpg,3.95,85006,"nonfiction, business"
112750,Karen Marie Moning,Darkfever,385339151,eng,https://images.gr-assets.com/books/1392579949m/112750.jpg,4.14,110812,"fantasy, paranormal"
234184,Terry Goodkind,Stone of Tears,312857063,en-US,https://images.gr-assets.com/books/1478930875m/234184.jpg,4.1,83235,"fantasy, fiction"
7114761,Emily Giffin,Heart of the Matter,312554168,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441249140l/7114761._SX318_.jpg,3.73,83461,"fiction, romance"
5797,"William Makepeace Thackeray, John Carey",Vanity Fair: A Novel Without a Hero,141439831,eng,https://images.gr-assets.com/books/1344386439m/5797.jpg,3.76,91323,"classics, fiction"
4982,Kurt Vonnegut Jr.,The Sirens of Titan,1857988841,en-GB,https://images.gr-assets.com/books/1419363185m/4982.jpg,4.16,72493,"classics, fiction"
10625,"Stephen King, Dominique Dill",Dolores Claiborne,2266047426,fre,https://images.gr-assets.com/books/1394213480m/10625.jpg,3.81,71053,"horror, thriller"
25781157,Cynthia D'Aprix Sweeney,The Nest,62414216,eng,https://images.gr-assets.com/books/1461354827m/25781157.jpg,3.45,79762,"fiction, contemporary"
21326,"Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean","Fables, Volume 1: Legends in Exile",1563899426,eng,https://images.gr-assets.com/books/1375392441m/21326.jpg,3.99,101016,"comics, fantasy"
1633,David    Allen,Getting Things Done: How To Achieve Stress-free Productivity,142000280,en-GB,https://images.gr-assets.com/books/1312474060m/1633.jpg,3.98,75665,"business, nonfiction"
13103,James Redfield,The Celestine Prophecy,446671002,en-US,https://images.gr-assets.com/books/1341360412m/13103.jpg,3.6,72675,"fiction, spirituality"
12294652,Huntley Fitzpatrick,My Life Next Door ,803736991,eng,https://images.gr-assets.com/books/1394240144m/12294652.jpg,4.02,102012,"romance, contemporary"
12959233,Ken Follett,Winter of the World,525952926,eng,https://images.gr-assets.com/books/1369453743m/12959233.jpg,4.29,71971,"fiction, history"
19288239,"Haruki Murakami, Philip Gabriel","色彩を持たない多崎つくると、彼の巡礼の年 [Shikisai o motanai Tazaki Tsukuru to, kare no junrei no toshi]",385352107,eng,https://images.gr-assets.com/books/1409000450m/19288239.jpg,3.82,67873,"fiction, contemporary"
82970,Alice Sebold,Lucky,033041836X,eng,https://images.gr-assets.com/books/1327190847m/82970.jpg,3.77,77462,"memoir, nonfiction"
59716,Virginia Woolf,To The Lighthouse ,140679239X,eng,https://images.gr-assets.com/books/1346239665m/59716.jpg,3.76,83066,"classics, fiction"
105576,Chetan Bhagat,Five Point Someone: What Not to Do at IIT,8129104598,en-GB,https://images.gr-assets.com/books/1298571209m/105576.jpg,3.43,67438,"fiction, romance"
30281,Laurell K. Hamilton,Guilty Pleasures,425197549,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388207930l/30281.jpg,4.02,104252,"fantasy, paranormal"
19057,Markus Zusak,The Messenger,375836675,en-US,https://images.gr-assets.com/books/1398483261m/19057.jpg,4.09,93119,"fiction, mystery"
31463,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",Far from the Madding Crowd,141439653,eng,https://images.gr-assets.com/books/1388279695m/31463.jpg,3.92,87427,"fiction, ebooks"
34507,Terry Pratchett,Equal Rites,60855908,eng,https://images.gr-assets.com/books/1407706800m/34507.jpg,4.0,88673,"fantasy, fiction"
24800,Mark Z. Danielewski,House of Leaves,038560310X,eng,https://images.gr-assets.com/books/1403889034m/24800.jpg,4.13,75469,"horror, fiction"
85379,Patricia Cornwell,Cruel & Unusual,380718340,nl,https://images.gr-assets.com/books/1327865095m/85379.jpg,4.11,83695,"mystery, crime"
17288661,John Grisham,Sycamore Row,385537131,eng,https://images.gr-assets.com/books/1375888633m/17288661.jpg,3.98,56315,"fiction, mystery"
