book_id,authors,original_title,genre,small_image_url
6854,Janet Evanovich,Three to Get Deadly,"mystery, fiction",https://images.gr-assets.com/books/1311727539s/6854.jpg
136116,Emmuska Orczy,The Scarlet Pimpernel,"classics, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
44186,"Jon Stone, Michael J. Smollin",The Monster at the End of This Book,"fiction, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
37741,Judy Blume,Tales of a Fourth Grade Nothing,"fiction, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
10194157,Leigh Bardugo,Shadow and Bone,"fantasy, paranormal",https://images.gr-assets.com/books/1339533695s/10194157.jpg
15797938,"Herman Koch, Sam Garrett",Het diner,"fiction, mystery",https://images.gr-assets.com/books/1355949630s/15797938.jpg
14290364,Marie Lu,Champion,"romance, fantasy",https://images.gr-assets.com/books/1382652310s/14290364.jpg
61666,Carl Sagan,Contact,"fiction, science",https://images.gr-assets.com/books/1408792653s/61666.jpg
9961796,Stephanie Perkins,Lola and the Boy Next Door,"romance, contemporary",https://images.gr-assets.com/books/1358271832s/9961796.jpg
3711,Zadie Smith,White Teeth,"fiction, contemporary",https://images.gr-assets.com/books/1374739885s/3711.jpg
11887020,"Chris Kyle, Scott McEwen, Jim DeFelice",American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"biography, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
35982,Chelsea Handler,My Horizontal Life: A Collection of One-Night Stands,"memoir, nonfiction",https://images.gr-assets.com/books/1388631721s/35982.jpg
8659601,Pittacus Lore,The Power of Six,"fantasy, fiction",https://images.gr-assets.com/books/1345067406s/8659601.jpg
15815333,Meg Wolitzer,The Interestings,"fiction, contemporary",https://images.gr-assets.com/books/1451446889s/15815333.jpg
43070,Bill Watterson,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,"comics, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1379961,Geraldine Brooks,People of the Book,"fiction, mystery",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13508607,Kate Morton,The Secret Keeper,"fiction, mystery",https://images.gr-assets.com/books/1455089196s/13508607.jpg
411053,Better Homes and Gardens,Better Homes & Gardens New Cook Book,"cookbooks, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8698,Douglas Adams,"So Long, and Thanks for All the Fish","fiction, fantasy",https://images.gr-assets.com/books/1369563116s/8698.jpg
16631,"Hermann Hesse, Basil Creighton",Der Steppenwolf: Erzählung,"fiction, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
32263,Tess Gerritsen,The Surgeon,"mystery, crime",https://images.gr-assets.com/books/1277923728s/32263.jpg
17572903,Jojo Moyes,The Girl You Left Behind,"fiction, romance",https://images.gr-assets.com/books/1366558957s/17572903.jpg
68487,Robin Hobb,Royal Assassin,"fantasy, fiction",https://images.gr-assets.com/books/1387145228s/68487.jpg
414999,Arthur C. Clarke,Childhood's End,"fiction, classics",https://images.gr-assets.com/books/1320552628s/414999.jpg
37190,"Kate DiCamillo, Timothy Basil Ering", The Tale of Despereaux,"fantasy, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
25460,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser","Animal, Vegetable, Miracle: A Year of Food Life","nonfiction, memoir",https://images.gr-assets.com/books/1480104279s/25460.jpg
20613470,Sarah J. Maas,Heir of Fire,"fantasy, romance",https://images.gr-assets.com/books/1460846511s/20613470.jpg
6218281,Alan Bradley,The Sweetness at the Bottom of the Pie,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7214,Donald Miller,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,"christian, religion",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
10965,Diana Gabaldon,A Breath of Snow and Ashes,"history, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18705209,Rick Riordan,The Blood of Olympus,"fantasy, fiction",https://images.gr-assets.com/books/1464201441s/18705209.jpg
26247008,Liane Moriarty,Truly Madly Guilty,"fiction, contemporary",https://images.gr-assets.com/books/1491249206s/26247008.jpg
15704307,"Brian K. Vaughan, Fiona Staples","Saga, Volume One","comics, fantasy",https://images.gr-assets.com/books/1486028947s/15704307.jpg
10996342,Chad Harbach,The Art of Fielding,"fiction, sports",https://images.gr-assets.com/books/1327882787s/10996342.jpg
4631,Ernest Hemingway,A Moveable Feast,"travel, history",https://images.gr-assets.com/books/1427463201s/4631.jpg
44652,Brandon Mull,Fablehaven,"fantasy, fiction",https://images.gr-assets.com/books/1460309528s/44652.jpg
438492,"Lemony Snicket, Brett Helquist",The Wide Window,"fiction, fantasy",https://images.gr-assets.com/books/1320705923s/438492.jpg
91476,Jim Butcher,Grave Peril,"fantasy, mystery",https://images.gr-assets.com/books/1266470209s/91476.jpg
10884,Walter Isaacson,Einstein. His Life and Universe,"biography, science",https://images.gr-assets.com/books/1328011405s/10884.jpg
15842441,S.C. Stephens,Effortless,"romance, contemporary",https://images.gr-assets.com/books/1364805648s/15842441.jpg
5351,John Grisham,The Street Lawyer,"fiction, mystery",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
310459,Mildred D. Taylor,"Roll of Thunder, Hear My Cry","classics, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5899779,"Seth Grahame-Smith, Jane Austen",Pride and Prejudice and Zombies,"horror, fantasy",https://images.gr-assets.com/books/1320449653s/5899779.jpg
15790837,David Sedaris,Lets Explore Diabetes with Owls,"memoir, nonfiction",https://images.gr-assets.com/books/1359704028s/15790837.jpg
12505,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",Идиот,"classics, fiction",https://images.gr-assets.com/books/1327865902s/12505.jpg
365,Douglas Adams,Dirk Gently's Holistic Detective Agency,"fiction, fantasy",https://images.gr-assets.com/books/1404697381s/365.jpg
1809465,Jeff Kinney,Rodrick Rules,"fiction, comics",https://images.gr-assets.com/books/1360095964s/1809465.jpg
22716447,Mindy Kaling,Why Not Me?,"memoir, nonfiction",https://images.gr-assets.com/books/1442548684s/22716447.jpg
18126198,Veronica Roth,Four: A Divergent Collection,"fiction, fantasy",https://images.gr-assets.com/books/1393687572s/18126198.jpg
23453112,"Aziz Ansari, Eric Klinenberg",Modern Romance,"nonfiction, psychology",https://images.gr-assets.com/books/1432335014s/23453112.jpg
11594337,"Katherine Applegate, Patricia Castelao",The One and Only Ivan,"fiction, fantasy",https://images.gr-assets.com/books/1424981397s/11594337.jpg
108229,Sebastian Junger,The Perfect Storm: A True Story of Men Against the Sea,"nonfiction, history",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
68427,Brandon Sanderson,Elantris,"fantasy, romance",https://images.gr-assets.com/books/1475740953s/68427.jpg
2118745,Patrick Ness,The Knife of Never Letting Go,"fantasy, fiction",https://images.gr-assets.com/books/1277071696s/2118745.jpg
33512,Jim Fergus,One Thousand White Women: The Journals of May Dodd,"fiction, history",https://images.gr-assets.com/books/1389821957s/33512.jpg
3720975,Jodi Picoult,Handle with Care,"fiction, contemporary",https://images.gr-assets.com/books/1316440644s/3720975.jpg
5093,"Stephen King, Darrel Anderson",Song of Susannah,"fantasy, fiction",https://images.gr-assets.com/books/1372296326s/5093.jpg
13125947,Ally Condie,Reached,"fantasy, romance",https://images.gr-assets.com/books/1330717582s/13125947.jpg
14836,Salman Rushdie,Midnight's Children,"fiction, classics",https://images.gr-assets.com/books/1371063511s/14836.jpg
535441,Max Brooks,The Zombie Survival Guide: Complete Protection from the Living Dead,"horror, fiction",https://images.gr-assets.com/books/1320562270s/535441.jpg
5348,John Grisham,The Testament,"fiction, mystery",https://images.gr-assets.com/books/1403174228s/5348.jpg
16331,Agatha Christie,Murder at the Vicarage,"mystery, classics",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
227651,Margaret Peterson Haddix,Among the Hidden ,"fiction, fantasy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
315425,Michael Pollan,In Defense of Food: An Eater's Manifesto,"nonfiction, science",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
703292,Elizabeth George Speare,The Witch of Blackbird Pond,"fiction, classics",https://images.gr-assets.com/books/1345499790s/703292.jpg
22918050,Kiera Cass,The Heir,"romance, fantasy",https://images.gr-assets.com/books/1422993526s/22918050.jpg
9419,Sophie Kinsella,Shopaholic Ties the Knot,"fiction, romance",https://images.gr-assets.com/books/1371383294s/9419.jpg
5890,"Wilkie Collins, Matthew Sweet",The Woman in White,"classics, mystery",https://images.gr-assets.com/books/1295661017s/5890.jpg
25735012,"Robert Galbraith, J.K. Rowling",Career of Evil,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5821978,Jenny Han,The Summer I Turned Pretty,"romance, contemporary",https://images.gr-assets.com/books/1361666855s/5821978.jpg
6422,Janet Evanovich,Four to Score ,"mystery, fiction",https://images.gr-assets.com/books/1311983211s/6422.jpg
29209,James McBride,The Color of Water: A Black Man's Tribute to His White Mother,"memoir, nonfiction",https://images.gr-assets.com/books/1401311300s/29209.jpg
6402364,"Steven D. Levitt, Stephen J. Dubner","SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance","nonfiction, business",https://images.gr-assets.com/books/1308117804s/6402364.jpg
112750,Karen Marie Moning,Darkfever,"fantasy, paranormal",https://images.gr-assets.com/books/1392579949s/112750.jpg
234184,Terry Goodkind,Stone of Tears,"fantasy, fiction",https://images.gr-assets.com/books/1478930875s/234184.jpg
7114761,Emily Giffin,Heart of the Matter,"fiction, romance",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5797,"William Makepeace Thackeray, John Carey",Vanity Fair: A Novel Without a Hero,"classics, fiction",https://images.gr-assets.com/books/1344386439s/5797.jpg
4982,Kurt Vonnegut Jr.,The Sirens of Titan,"classics, fiction",https://images.gr-assets.com/books/1419363185s/4982.jpg
10625,"Stephen King, Dominique Dill",Dolores Claiborne,"horror, thriller",https://images.gr-assets.com/books/1394213480s/10625.jpg
25781157,Cynthia D'Aprix Sweeney,The Nest,"fiction, contemporary",https://images.gr-assets.com/books/1461354827s/25781157.jpg
21326,"Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean","Fables, Volume 1: Legends in Exile","comics, fantasy",https://images.gr-assets.com/books/1375392441s/21326.jpg
1633,David    Allen,Getting Things Done: How To Achieve Stress-free Productivity,"business, nonfiction",https://images.gr-assets.com/books/1312474060s/1633.jpg
13103,James Redfield,The Celestine Prophecy,"fiction, spirituality",https://images.gr-assets.com/books/1341360412s/13103.jpg
12294652,Huntley Fitzpatrick,My Life Next Door ,"romance, contemporary",https://images.gr-assets.com/books/1394240144s/12294652.jpg
12959233,Ken Follett,Winter of the World,"fiction, history",https://images.gr-assets.com/books/1369453743s/12959233.jpg
19288239,"Haruki Murakami, Philip Gabriel","色彩を持たない多崎つくると、彼の巡礼の年 [Shikisai o motanai Tazaki Tsukuru to, kare no junrei no toshi]","fiction, contemporary",https://images.gr-assets.com/books/1409000450s/19288239.jpg
82970,Alice Sebold,Lucky,"memoir, nonfiction",https://images.gr-assets.com/books/1327190847s/82970.jpg
59716,Virginia Woolf,To The Lighthouse ,"classics, fiction",https://images.gr-assets.com/books/1346239665s/59716.jpg
105576,Chetan Bhagat,Five Point Someone: What Not to Do at IIT,"fiction, romance",https://images.gr-assets.com/books/1298571209s/105576.jpg
30281,Laurell K. Hamilton,Guilty Pleasures,"fantasy, paranormal",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
19057,Markus Zusak,The Messenger,"fiction, mystery",https://images.gr-assets.com/books/1398483261s/19057.jpg
31463,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",Far from the Madding Crowd,"fiction, ebooks",https://images.gr-assets.com/books/1388279695s/31463.jpg
34507,Terry Pratchett,Equal Rites,"fantasy, fiction",https://images.gr-assets.com/books/1407706800s/34507.jpg
24800,Mark Z. Danielewski,House of Leaves,"horror, fiction",https://images.gr-assets.com/books/1403889034s/24800.jpg
85379,Patricia Cornwell,Cruel & Unusual,"mystery, crime",https://images.gr-assets.com/books/1327865095s/85379.jpg
17288661,John Grisham,Sycamore Row,"fiction, mystery",https://images.gr-assets.com/books/1375888633s/17288661.jpg
8652190,"P.C. Cast, Kristin Cast",Awakened,"fantasy, paranormal",https://images.gr-assets.com/books/1307744664s/8652190.jpg
17150,Willa Cather,My Ántonia,"classics, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
213753,Susan Beth Pfeffer,Life As We Knew It,"fiction, fantasy",https://images.gr-assets.com/books/1328012816s/213753.jpg
706,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",America (The Book): A Citizen's Guide to Democracy Inaction,"nonfiction, history",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
89375,"Don Piper, Cecil Murphey",90 Minutes in Heaven,"religion, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
17407748,Nicholas Sparks,The Longest Ride,"contemporary, ebooks",https://images.gr-assets.com/books/1367536453s/17407748.jpg
57854,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",道德經 [dào dé jīng],"classics, philosophy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
78983,Jeffrey Archer,Kane and Abel,"fiction, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1609451,Jodi Picoult,Change of Heart,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
32370,Augusten Burroughs,Dry: A Memoir,"memoir, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
80568,James Patterson,Sam's Letters To Jennifer,"fiction, romance",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
25644601,E.L. James,Grey,"romance, fiction",https://images.gr-assets.com/books/1433182986s/25644601.jpg
106,Frank Herbert,Dune Messiah ,"fiction, fantasy",https://images.gr-assets.com/books/1392528394s/106.jpg
17267,C.S. Lewis,The Great Divorce,"fantasy, fiction",https://images.gr-assets.com/books/1166805741s/17267.jpg
80536,Jennifer Weiner,Little Earthquakes,"fiction, romance",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
46306,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",Eventyr og historier,"classics, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6466909,Mark Cotta Vaz,New Moon: The Complete Illustrated Movie Companion,"fantasy, romance",https://images.gr-assets.com/books/1343724104s/6466909.jpg
24445517,Colleen Hoover,Maybe Someday,"romance, contemporary",https://images.gr-assets.com/books/1421002815s/24445517.jpg
31101,Jane Green,Mr Maybe,"fiction, romance",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
77392,L.M. Montgomery,Anne of the Island,"classics, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
51893,"Friedrich Nietzsche, Walter Kaufmann",Also sprach Zarathustra,"classics, fiction",https://images.gr-assets.com/books/1480901846s/51893.jpg
156538,"Elizabeth Gaskell, Alan Shelston",North and South,"classics, fiction",https://images.gr-assets.com/books/1349633381s/156538.jpg
11330361,Jaycee Dugard,A Stolen Life,"biography, nonfiction",https://images.gr-assets.com/books/1327928284s/11330361.jpg
7913305,Amish Tripathi,The Immortals of Meluha,"fiction, fantasy",https://images.gr-assets.com/books/1334659192s/7913305.jpg
